sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
cov50_pass10	PCDHGC5--L3MBTL4	chr5:141491700	chr18:6264038	50
cov50_pass10	PCDP1--ZNRD1	chr2:119647050	chr6:30061515	50
cov50_pass10	PCIF1--SCAMP2	chr20:45947166	chr15:74850673	50
cov50_pass10	PCK1--PROX2	chr20:57561635	chr14:74856995	50
cov50_pass10	PCMT1--PTPLA	chr6:149749956	chr10:17594383	50
cov50_pass10	PCMTD2--PSORS1C2	chr20:64265613	chr6:31138306	50
cov50_pass10	PCDHA10--EPB41L1	chr5:140857647	chr20:36173764	50
cov50_pass10	PCDH9--DMTN	chr13:66631210	chr8:22066705	50
cov50_pass10	PIAS4--GSTZ1	chr19:4037504	chr14:77330310	50
cov50_pass10	PCDH8--BTD	chr13:52845806	chr3:15635424	50
cov50_pass10	PAPLN--UGGT1	chr14:73244759	chr2:128186683	50
cov50_pass10	PAPOLG--APOM	chr2:60782005	chr6:31656472	50
cov50_pass10	PAPSS1--AMBN	chr4:107693771	chr4:70606185	50
cov50_pass10	PAQR5--MICAL2	chr15:69384882	chr11:12162079	50
cov50_pass10	PARD6G--MYO1G	chr18:80202710	chr7:44969483	50
cov50_pass10	PATL2--RDM1	chr15:44667106	chr17:35925637	50
cov50_pass10	PATZ1--RASSF8	chr22:31335692	chr12:26055236	50
cov50_pass10	PAWR--FBXW8	chr12:79613575	chr12:116988663	50
cov50_pass10	PAX3--KANK4	chr2:222220140	chr1:62253209	50
cov50_pass10	PAX5--TRIM43	chr9:36923355	chr2:95599092	50
cov50_pass10	PBDC1--C19ORF47	chrX:76176992	chr19:40328550	50
cov50_pass10	PCDH11Y--KRBOX4	chrY:5623104	chrX:46497122	50
cov50_pass10	PCDH11Y--TMEM31	chrY:5615275	chrX:103713594	50
cov50_pass10	PCDH19--BEX5	chrX:100406451	chrX:102154302	50
cov50_pass10	PCDH7--ZNF438	chr4:30724596	chr10:30845573	50
cov50_pass10	PCNXL4--ASAP2	chr14:60108327	chr2:9400742	50
cov50_pass10	PCNXL4--C10ORF25	chr14:60125251	chr10:45000416	50
cov50_pass10	PCNX--IFFO2	chr14:71089342	chr1:18908666	50
cov50_pass10	PCSK1--AC131097.4	chr5:96425820	chr2:241897334	50
cov50_pass10	PEX5L--FAM115C	chr3:179887673	chr7:143719683	50
cov50_pass10	PEX6--TNFSF13B	chr6:42978269	chr13:108306826	50
cov50_pass10	PFAS--LTBP2	chr17:8267235	chr14:74529122	50
cov50_pass10	PFKFB3--PAPOLA	chr10:6203336	chr14:96531475	50
cov50_pass10	PFN1--LAS1L	chr17:4948263	chrX:65518465	50
cov50_pass10	PGA3--MAPK14	chr11:61211234	chr6:36076537	50
cov50_pass10	PGM2L1--CSE1L	chr11:74368492	chr20:49092046	50
cov50_pass10	PGM2--PPP1R14A	chr4:37839931	chr19:38252338	50
cov50_pass10	PGPEP1L--FAM136A	chr15:98969425	chr2:70300980	50
cov50_pass10	PHC1--PDILT	chr12:8936964	chr16:20399307	50
cov50_pass10	PHF14--SYT16	chr7:10974324	chr14:61995876	50
cov50_pass10	PHF16--ATP6V0D2	chrX:46984940	chr8:86113709	50
cov50_pass10	PHF19--AMZ1	chr9:120866028	chr7:2702722	50
cov50_pass10	PHF21A--KCNV2	chr11:46084166	chr9:2729446	50
cov50_pass10	PHYHIPL--DLX2	chr10:59176959	chr2:172101646	50
cov50_pass10	PEX12--ODF3	chr17:35577038	chr11:198464	50
cov50_pass10	PEAR1--USP12	chr1:156905424	chr13:27105944	50
cov50_pass10	PDZRN3--BRD2	chr3:73404148	chr6:32977417	50
cov50_pass10	PDE6C--GABRA1	chr10:93626704	chr5:161850796	50
cov50_pass10	PCSK5--FOXP4	chr9:76239165	chr6:41584769	50
cov50_pass10	PCYT2--INHBC	chr17:81906760	chr12:57449277	50
cov50_pass10	PDAP1--TBKBP1	chr7:99400303	chr17:47698595	50
cov50_pass10	PDCD6IP--HOXB5	chr3:33822082	chr17:48592456	50
cov50_pass10	PDCD6--C1ORF54	chr5:271821	chr1:150274087	50
cov50_pass10	PDE4B--SLC25A41	chr1:66365766	chr19:6429831	50
cov50_pass10	PDE6H--SP7	chr12:14978146	chr12:53329420	50
cov50_pass10	PDZK1IP1--COX7B	chr1:47185002	chrX:77905184	50
cov50_pass10	PDGFD--MZF1	chr11:103996065	chr19:58569397	50
cov50_pass10	PDIA4--GH2	chr7:149012155	chr17:63881519	50
cov50_pass10	PDIA6--GTSF1L	chr2:10784934	chr20:43726340	50
cov50_pass10	PDILT--WRB	chr16:20369492	chr21:39391769	50
cov50_pass10	PDXP--CCNH	chr22:37659356	chr5:87411346	50
cov50_pass10	PDXP--UBAP2	chr22:37659356	chr9:33923033	50
cov50_pass10	PRED58--FAM160A2	chr21:45114812	chr11:6214911	50
cov50_pass10	PRH2--PRRC2B	chr12:10929337	chr9:131447662	50
cov50_pass10	RRP1B--TIGD4	chr21:43691502	chr4:152771542	50
cov50_pass10	RELL1--PLA2R1	chr4:37638447	chr2:159976225	50
cov50_pass10	REPS1--ZIC3	chr6:138944498	chrX:137568902	50
cov50_pass10	RFPL1--MRPS23	chr22:29439164	chr17:57839935	50
cov50_pass10	RFX3--SUMO3	chr9:3346667	chr21:44809118	50
cov50_pass10	RFX4--CYTH1	chr12:106720054	chr17:78700443	50
cov50_pass10	RFX4--RAB11B	chr12:106684908	chr19:8399863	50
cov50_pass10	RFX5--GOLGA8I	chr1:151344417	chr15:22616036	50
cov50_pass10	RGL1--TXNL4B	chr1:183880800	chr16:72090786	50
cov50_pass10	RGL4--FAM228B	chr22:23697245	chr2:24169356	50
cov50_pass10	RGS12--SMARCA2	chr4:3343053	chr9:2191266	50
cov50_pass10	RGS16--L3MBTL2	chr1:182602420	chr22:41216139	50
cov50_pass10	RGS21--CD1D	chr1:192347389	chr1:158182032	50
cov50_pass10	RGS6--CLEC11A	chr14:72470083	chr19:50724410	50
cov50_pass10	RHAG--KIAA0753	chr6:49606848	chr17:6612148	50
cov50_pass10	RHBDF2--LIPN	chr17:76478806	chr10:88768792	50
cov50_pass10	RHNO1--C1QTNF4	chr12:2885534	chr11:47590815	50
cov50_pass10	REPIN1--ZNF556	chr7:150369868	chr19:2873496	50
cov50_pass10	REEP4--CUZD1	chr8:22140625	chr10:122835097	50
cov50_pass10	RHOV--WNT3A	chr15:40873684	chr1:228022667	50
cov50_pass10	RCHY1--FSD2	chr4:75508820	chr15:82780267	50
cov50_pass10	RAVER2--PPP1R1A	chr1:64812849	chr12:54582795	50
cov50_pass10	RAX2--PDE1C	chr19:3771527	chr7:31850741	50
cov50_pass10	RB1CC1--RAB33A	chr8:52658873	chrX:130184285	50
cov50_pass10	RB1--CCNK	chr13:48377034	chr14:99493514	50
cov50_pass10	RBBP4--WTIP	chr1:32672699	chr19:34494586	50
cov50_pass10	RBFA--OSGEP	chr18:80038617	chr14:20448171	50
cov50_pass10	RBL1--RPF1	chr20:37061103	chr1:84480956	50
cov50_pass10	RBM15--MLNR	chr1:110342268	chr13:49222040	50
cov50_pass10	RBM4--C4ORF17	chr11:66640123	chr4:99540412	50
cov50_pass10	RBMY1E--ARTN	chrY:21905813	chr1:43936093	50
cov50_pass10	RBMY1J--IQCH	chrY:22406128	chr15:67494258	50
cov50_pass10	RBP5--IL6	chr12:7128703	chr7:22731406	50
cov50_pass10	RBPMS2--DTNBP1	chr15:64749431	chr6:15615399	50
cov50_pass10	RCAN2--VAT1	chr6:46456752	chr17:43016144	50
cov50_pass10	RCBTB1--NUP214	chr13:49555515	chr9:131128332	50
cov50_pass10	RHOC--NOL4	chr1:112703644	chr18:33958418	50
cov50_pass10	RHPN2--DSCAM	chr19:32991823	chr21:40167288	50
cov50_pass10	PRH2--TMEM255A	chr12:10929337	chrX:120294051	50
cov50_pass10	RNGTT--GUCY1A3	chr6:88929164	chr4:155722038	50
cov50_pass10	RP2--C12ORF66	chrX:46860102	chr12:64215963	50
cov50_pass10	RPA2--NPC1L1	chr1:27907181	chr7:44531844	50
cov50_pass10	RPH3A--ZNF514	chr12:112890080	chr2:95152769	50
cov50_pass10	RPL27A--RBM45	chr11:8684892	chr2:178118055	50
cov50_pass10	RPL34--CA2	chr4:108622618	chr8:85477120	50
cov50_pass10	RPL35A--AFF2	chr3:197951311	chrX:148651999	50
cov50_pass10	RPL36A--GJB3	chrX:101391822	chr1:34784738	50
cov50_pass10	RPL3L--ARL6	chr16:1945499	chr3:97780615	50
cov50_pass10	RPL6--GLOD4	chr12:112408420	chr17:778810	50
cov50_pass10	RPS12--INTS12	chr6:132816563	chr4:105692135	50
cov50_pass10	RPS19BP1--CSRP1	chr22:39532687	chr1:201496304	50
cov50_pass10	RPSA--ETS1	chr3:39407082	chr11:128489490	50
cov50_pass10	RPSA--UNC93A	chr3:39407082	chr6:167291439	50
cov50_pass10	RPUSD2--BAIAP3	chr15:40569943	chr16:1344969	50
cov50_pass10	RRBP1--GPR133	chr20:17633460	chr12:130954624	50
cov50_pass10	RORB--SLC44A3	chr9:74671901	chr1:94837711	50
cov50_pass10	RNFT2--PMVK	chr12:116779348	chr1:154925265	50
cov50_pass10	RIBC1--AL021546.6	chrX:53428084	chr12:120457076	50
cov50_pass10	RNF41--EEF1E1	chr12:56210297	chr6:8097467	50
cov50_pass10	RIC8B--NRAS	chr12:106823447	chr1:114709728	50
cov50_pass10	RIMBP2--FBLN1	chr12:130456496	chr22:45533761	50
cov50_pass10	RIMS1--FRG2	chr6:72242437	chr4:190026765	50
cov50_pass10	RIMS4--ECHDC1	chr20:44757670	chr6:127316502	50
cov50_pass10	RIN1--FKTN	chr11:66335978	chr9:105604215	50
cov50_pass10	RIPK4--CYSTM1	chr21:41743882	chr5:140243305	50
cov50_pass10	RIPPLY2--SERF2	chr6:83853511	chr15:43793576	50
cov50_pass10	RMDN3--KRT79	chr15:40740133	chr12:52822379	50
cov50_pass10	RNASEL--PRG3	chr1:182576256	chr11:57378812	50
cov50_pass10	RNF103--NEDD1	chr2:86620330	chr12:96912723	50
cov50_pass10	RNF121--PDPN	chr11:71990717	chr1:13610387	50
cov50_pass10	RNF125--VSX1	chr18:32045732	chr20:25072643	50
cov50_pass10	RNF17--TM4SF18	chr13:24844802	chr3:149330419	50
cov50_pass10	RNF216--MIOX	chr7:5716716	chr22:50487886	50
cov50_pass10	RNF219--KIAA1958	chr13:78644862	chr9:112645650	50
cov50_pass10	RASSF9--SF3A2	chr12:85836155	chr19:2245446	50
cov50_pass10	RASL10A--SEC24B	chr22:29313863	chr4:109539561	50
cov50_pass10	RASAL1--URAD	chr12:113117073	chr13:27978452	50
cov50_pass10	PSMB10--UBE3C	chr16:67934797	chr7:157163810	50
cov50_pass10	PSMC4--DNAJC10	chr19:39979984	chr2:182736249	50
cov50_pass10	PSMD1--IKBKE	chr2:231067111	chr1:206487914	50
cov50_pass10	PSMD3--FMO5	chr17:39988819	chr1:147190249	50
cov50_pass10	PSMD9--RPL28	chr12:121915944	chr19:55386350	50
cov50_pass10	PSMF1--TUBB	chr20:1118902	chr6:30722918	50
cov50_pass10	PSMG3--TRAPPC6A	chr7:1569124	chr19:45164247	50
cov50_pass10	PTCH1--DEFB123	chr9:95480390	chr20:31450029	50
cov50_pass10	PTCH2--ATF6	chr1:44828506	chr1:161783990	50
cov50_pass10	PTF1A--AP003068.23	chr10:23193314	chr11:65181072	50
cov50_pass10	PTGDR--GPRC5B	chr14:52268660	chr16:19872846	50
cov50_pass10	PTGR1--COX6C	chr9:111574734	chr8:99892052	50
cov50_pass10	PTHLH--C20ORF194	chr12:27963348	chr20:3324968	50
cov50_pass10	PTK2--FADS6	chr8:140735251	chr17:74879583	50
cov50_pass10	PTP4A3--S100G	chr8:141427069	chrX:16654405	50
cov50_pass10	PTPN9--CLDN18	chr15:75523121	chr3:138023658	50
cov50_pass10	PSMB5--COPS7A	chr14:23027745	chr12:6730402	50
cov50_pass10	PSMA2--FAM60A	chr7:42924675	chr12:31298224	50
cov50_pass10	RARRES2--C12ORF36	chr7:150340436	chr12:13376425	50
cov50_pass10	PSAP--CCR6	chr10:71820240	chr6:167136038	50
cov50_pass10	PRIMA1--FOXA3	chr14:93787626	chr19:45872075	50
cov50_pass10	PRIMPOL--ZNF709	chr4:184691581	chr19:12466850	50
cov50_pass10	PRKAR2A--COL11A2	chr3:48790544	chr6:33180730	50
cov50_pass10	PRKRA--EBF3	chr2:178443267	chr10:129837960	50
cov50_pass10	PROK1--DUXA	chr1:110454086	chr19:57159278	50
cov50_pass10	PROP1--FLRT1	chr5:177994106	chr11:64116219	50
cov50_pass10	PROX2--OTOF	chr14:74856801	chr2:26463571	50
cov50_pass10	PRPF40A--FIG4	chr2:152717356	chr6:109715078	50
cov50_pass10	PRR20A--SLC35D1	chr13:57141356	chr1:67047367	50
cov50_pass10	PRRG2--EDNRB	chr19:49583717	chr13:77898334	50
cov50_pass10	PRRG3--ST3GAL2	chrX:151698821	chr16:70382924	50
cov50_pass10	PRRG4--SARS2	chr11:32836821	chr19:38926300	50
cov50_pass10	PRRT3--HAGHL	chr3:9948758	chr16:728794	50
cov50_pass10	PRSS42--FHOD3	chr3:46833882	chr18:36742737	50
cov50_pass10	PRSS50--ADAM21	chr3:46717437	chr14:70457349	50
cov50_pass10	PTPRN2--LRP10	chr7:157576613	chr14:22876940	50
cov50_pass10	PTPRT--TTF1	chr20:42791195	chr9:132386621	50
cov50_pass10	PTPRZ1--TACR2	chr7:122039588	chr10:69409075	50
cov50_pass10	PTRF--APOBR	chr17:42422627	chr16:28498436	50
cov50_pass10	RAB2B--FAM169B	chr14:21476827	chr15:98452010	50
cov50_pass10	RAB34--SPHK1	chr17:28715032	chr17:76386221	50
cov50_pass10	RAB39A--SPECC1	chr11:107928795	chr17:20296961	50
cov50_pass10	RAB43--TUB	chr3:129121286	chr11:8101486	50
cov50_pass10	RABEPK--MMP17	chr9:125220397	chr12:131850925	50
cov50_pass10	RABL2A--PAMR1	chr2:113632944	chr11:35492173	50
cov50_pass10	RABL2A--UPF1	chr2:113634232	chr19:18857320	50
cov50_pass10	RAD21--WDR92	chr8:116861841	chr2:68138857	50
cov50_pass10	RAF1--NRIP2	chr3:12599691	chr12:2834841	50
cov50_pass10	RANBP3--DNAH12	chr19:5927968	chr3:57425141	50
cov50_pass10	RAP1GDS1--CLSTN2	chr4:98418791	chr3:140448519	50
cov50_pass10	RAP2A--LINC00908	chr13:97434784	chr18:76557975	50
cov50_pass10	RAPH1--ANAPC15	chr2:203459907	chr11:72111281	50
cov50_pass10	RAPSN--BRF2	chr11:47438732	chr8:37847341	50
cov50_pass10	RAPSN--DFFA	chr11:47447812	chr1:10467332	50
cov50_pass10	RAB21--CD6	chr12:71769859	chr11:61013423	50
cov50_pass10	RAB11FIP4--RAB34	chr17:31522395	chr17:28714710	50
cov50_pass10	RAB11FIP1--VTI1A	chr8:37870420	chr10:112527087	50
cov50_pass10	PXT1--RASIP1	chr6:36400454	chr19:48724960	50
cov50_pass10	PTTG1--WASF1	chr5:160422893	chr6:110108681	50
cov50_pass10	PUS1--IZUMO3	chr12:131932312	chr9:24544281	50
cov50_pass10	PUS1--MEAF6	chr12:131930135	chr1:37509542	50
cov50_pass10	PUS7--UBR7	chr7:105495142	chr14:93212032	50
cov50_pass10	PVRL3--LPAR5	chr3:111072177	chr12:6621464	50
cov50_pass10	PXK--ACAA2	chr3:58410159	chr18:49794427	50
cov50_pass10	PYCARD--LSM11	chr16:31202417	chr5:157754004	50
cov50_pass10	QRICH2--SIX3	chr17:76275819	chr2:44944568	50
cov50_pass10	PYGB--VAX1	chr20:25281112	chr10:117134583	50
cov50_pass10	PYGL--AL391421.1	chr14:50931673	chr10:77867923	50
cov50_pass10	PYGM--ZNF679	chr11:64755447	chr7:64249028	50
cov50_pass10	QKI--PARK7	chr6:163535125	chr1:7962763	50
cov50_pass10	QKI--UNC5A	chr6:163563719	chr5:176869614	50
cov50_pass10	QPCTL--INSL4	chr19:45698699	chr9:5233654	50
cov50_pass10	PAOX--ZNF585A	chr10:133379497	chr19:37170054	50
cov50_pass10	PANX2--ATP6C	chr22:50179135	chr16:2520984	50
cov50_pass10	PAIP1--SMIM8	chr5:43536819	chr6:87340116	50
cov50_pass10	MEOX1--NDUFAF3	chr17:43661066	chr3:49022876	50
cov50_pass10	METTL21C--LCORL	chr13:102690813	chr4:17886161	50
cov50_pass10	METTL24--BCL2L11	chr6:110357955	chr2:111150044	50
cov50_pass10	METTL2B--RASAL1	chr7:128488161	chr12:113100680	50
cov50_pass10	MEX3A--LYRM9	chr1:156081545	chr17:27880366	50
cov50_pass10	MFF--FLYWCH1	chr2:227332588	chr16:2930410	50
cov50_pass10	MFGE8--PIP	chr15:88907195	chr7:143139518	50
cov50_pass10	MFGE8--PPP2R2C	chr15:88913247	chr4:6372700	50
cov50_pass10	MFN1--FGFBP3	chr3:179368103	chr10:91909047	50
cov50_pass10	MGST1--CASP7	chr12:16357699	chr10:113725362	50
cov50_pass10	MGST2--JSRP1	chr4:139666077	chr19:2254301	50
cov50_pass10	MICALL1--NFE2L3	chr22:37932888	chr7:26183701	50
cov50_pass10	MIF--TRAF5	chr22:23894582	chr1:211372128	50
cov50_pass10	MIPOL1--ZNF513	chr14:37308089	chr2:27378371	50
cov50_pass10	MKRN3--BTBD8	chr15:23566984	chr1:92139350	50
cov50_pass10	MLF1IP--TH	chr4:184716397	chr11:2167933	50
cov50_pass10	METAP1--CCDC181	chr4:99043387	chr1:169422313	50
cov50_pass10	MELK--ATPIF1	chr9:36633200	chr1:28246589	50
cov50_pass10	MLNR--CCDC122	chr13:49221389	chr13:43868803	50
cov50_pass10	MEI1--VTA1	chr22:41795542	chr6:142189426	50
cov50_pass10	MCF2L2--PDRG1	chr3:183318068	chr20:31946576	50
cov50_pass10	MCFD2--KLK14	chr2:46909023	chr19:51081703	50
cov50_pass10	MCHR1--RWDD4	chr22:40679734	chr4:183646537	50
cov50_pass10	MCM2--IGFL3	chr3:127599547	chr19:46124156	50
cov50_pass10	MCM7--SMIM19	chr7:100099589	chr8:42548656	50
cov50_pass10	MCM7--VPS16	chr7:100099279	chr20:2861615	50
cov50_pass10	MCM8--ZNF454	chr20:5954690	chr5:178942685	50
cov50_pass10	MDH2--C17ORF80	chr7:76057493	chr17:73235476	50
cov50_pass10	ME3--NEUROG2	chr11:86450301	chr4:112515476	50
cov50_pass10	MED14--BRSK1	chrX:40713778	chr19:55287214	50
cov50_pass10	MED20--MYNN	chr6:41917795	chr3:169782465	50
cov50_pass10	MED24--TRPS1	chr17:40027909	chr8:115623758	50
cov50_pass10	MED26--RPL7A	chr19:16628522	chr9:133350240	50
cov50_pass10	MED31--C9ORF40	chr17:6650356	chr9:74948206	50
cov50_pass10	MEF2BNB--MYH13	chr19:19186034	chr17:10312757	50
cov50_pass10	MLLT3--C2ORF83	chr9:20360742	chr2:227611656	50
cov50_pass10	MLN--BBS10	chr6:33795503	chr12:76347787	50
cov50_pass10	PADI3--NPPB	chr1:17270411	chr1:11858469	50
cov50_pass10	MPHOSPH8--SAMD1	chr13:19659120	chr19:14088782	50
cov50_pass10	MPV17L--LSM6	chr16:15407853	chr4:146182912	50
cov50_pass10	MPV17--GNE	chr2:27311899	chr9:36229108	50
cov50_pass10	MPZL2--EPPIN	chr11:118262931	chr20:45537550	50
cov50_pass10	MPZL3--FAM3A	chr11:118233460	chrX:154508347	50
cov50_pass10	MRC2--DHCR24	chr17:62677486	chr1:54854234	50
cov50_pass10	MRM1--GSKIP	chr17:36607802	chr14:96382247	50
cov50_pass10	MROH7--ENDOD1	chr1:54686448	chr11:95128377	50
cov50_pass10	MRPL14--NOX5	chr6:44116541	chr15:69028215	50
cov50_pass10	MRPL19--CTNNAL1	chr2:75654917	chr9:108948234	50
cov50_pass10	MRPL35--PRAME	chr2:86206295	chr22:22550334	50
cov50_pass10	MRPL37--CT45A5	chr1:54200589	chrX:135831445	50
cov50_pass10	MRPL39--SLPI	chr21:25588835	chr20:45253151	50
cov50_pass10	MRPL54--CCDC144NL	chr19:3762818	chr17:20865509	50
cov50_pass10	MRPL55--RFC3	chr1:228107977	chr13:33835148	50
cov50_pass10	MRPS10--VTCN1	chr6:42208858	chr1:117153369	50
cov50_pass10	MPPED2--GABRA6	chr11:30414228	chr5:161689254	50
cov50_pass10	MPHOSPH10--GBP7	chr2:71134105	chr1:89152777	50
cov50_pass10	MLX--KRT18	chr17:42569606	chr12:52951481	50
cov50_pass10	MPDZ--NDUFB11	chr9:13126516	chrX:47142440	50
cov50_pass10	MLYCD--NACC1	chr16:83912367	chr19:13138147	50
cov50_pass10	MLYCD--SSX4	chr16:83912367	chrX:48384034	50
cov50_pass10	MLYCD--ZP3	chr16:83899672	chr7:76440250	50
cov50_pass10	MMADHC--KIAA0319	chr2:149582127	chr6:24563518	50
cov50_pass10	MMP15--ZNF696	chr16:58043627	chr8:143292972	50
cov50_pass10	MMP20--BCL6B	chr11:102594621	chr17:7024083	50
cov50_pass10	MMP9--TSPAN9	chr20:46013534	chr12:3278421	50
cov50_pass10	MNDA--TTC21A	chr1:158846003	chr3:39110029	50
cov50_pass10	MOCS1--RNASE6	chr6:39916068	chr14:20781695	50
cov50_pass10	MOGAT1--PIH1D3	chr2:222689469	chrX:107238922	50
cov50_pass10	MOGS--EFNA3	chr2:74464496	chr1:155085877	50
cov50_pass10	MORC1--COL6A2	chr3:108984716	chr21:46122875	50
cov50_pass10	MORC1--CYP11B1	chr3:109000557	chr8:142875154	50
cov50_pass10	MORF4L1--EDNRB	chr15:78892313	chr13:77901207	50
cov50_pass10	MPDZ--APCS	chr9:13143466	chr1:159588101	50
cov50_pass10	MC1R--MPP6	chr16:89920208	chr7:24624062	50
cov50_pass10	MBOAT7--LACTBL1	chr19:54183521	chr1:22960099	50
cov50_pass10	MBNL1--TIPIN	chr3:152458193	chr15:66352955	50
cov50_pass10	LRIG2--TRPM3	chr1:113114876	chr9:70621273	50
cov50_pass10	LRIT1--KIAA1377	chr10:84237220	chr11:101997599	50
cov50_pass10	LRIT3--GPR22	chr4:109848317	chr7:107474035	50
cov50_pass10	LRIT3--LILRB4	chr4:109851976	chr19:54663532	50
cov50_pass10	LRP1--ABHD5	chr12:57191009	chr3:43702215	50
cov50_pass10	LRP3--FAM3A	chr19:33204852	chrX:154508347	50
cov50_pass10	LRRC17--GLRA2	chr7:102939585	chrX:14581183	50
cov50_pass10	LRRC23--DHDH	chr12:6905759	chr19:48944357	50
cov50_pass10	LRRC31--FAN1	chr3:169861670	chr15:30910614	50
cov50_pass10	LRRC37A2--AK3	chr17:46520283	chr9:4718537	50
cov50_pass10	LRRC49--PAK3	chr15:70904755	chrX:111146521	50
cov50_pass10	LRRC4B--CFC1B	chr19:50548542	chr2:130523169	50
cov50_pass10	LRRC52--MYOZ2	chr1:165544918	chr4:119158022	50
cov50_pass10	LRRC56--NFIA	chr11:551302	chr1:61455303	50
cov50_pass10	LRRC66--LEPROTL1	chr4:51997748	chr8:30137272	50
cov50_pass10	LRRFIP1--CCNYL1	chr2:237769992	chr2:207714342	50
cov50_pass10	LRIG3--PARP3	chr12:58874430	chr3:51945495	50
cov50_pass10	LRIG2--DLG2	chr1:113091383	chr11:83471727	50
cov50_pass10	MBLAC2--PARD3	chr5:90473839	chr10:34131583	50
cov50_pass10	LRFN5--SNX6	chr14:41888010	chr14:34629950	50
cov50_pass10	LIN28A--C4ORF51	chr1:26428587	chr4:145726911	50
cov50_pass10	LIN7A--COX7A2L	chr12:80848099	chr2:42353343	50
cov50_pass10	LIN9--ZNF8	chr1:226250839	chr19:58294098	50
cov50_pass10	LIPI--TTC7B	chr21:14181758	chr14:90541589	50
cov50_pass10	LIPM--CHL1	chr10:88813295	chr3:390701	50
cov50_pass10	LIPM--MLXIPL	chr10:88815224	chr7:73599695	50
cov50_pass10	LLGL2--MEGT1	chr17:75543501	chr6:31710026	50
cov50_pass10	LMTK3--IL10	chr19:48491108	chr1:206771415	50
cov50_pass10	LONP1--TXLNA	chr19:5707697	chr1:32187954	50
cov50_pass10	LONRF2--KLK4	chr2:100286914	chr19:50907086	50
cov50_pass10	LOXHD1--MSH6	chr18:46524708	chr2:47790927	50
cov50_pass10	LOXL3--KCNRG	chr2:74552322	chr13:50020214	50
cov50_pass10	LPAR3--CALB2	chr1:84865385	chr16:71384783	50
cov50_pass10	LRBA--LHPP	chr4:150928834	chr10:124488422	50
cov50_pass10	LRCH2--LINC00998	chrX:115126843	chr7:113117607	50
cov50_pass10	LRRIQ1--LENG1	chr12:85046137	chr19:54158461	50
cov50_pass10	LRRIQ3--ZBTB16	chr1:74182538	chr11:114063211	50
cov50_pass10	LRRTM3--AC073610.5	chr10:66928452	chr12:48922201	50
cov50_pass10	AADACL4--CATSPERD	chr1:12644714	chr19:5727268	50
cov50_pass10	MAK--NOXA1	chr6:10818886	chr9:137429276	50
cov50_pass10	MAMDC2--LTB4R2	chr9:70044231	chr14:24310599	50
cov50_pass10	MANSC4--SLC37A2	chr12:27766665	chr11:125076757	50
cov50_pass10	MAOA--CDC6	chrX:43728314	chr17:40291058	50
cov50_pass10	MAP1B--C7ORF33	chr5:72183825	chr7:148615327	50
cov50_pass10	MAP1LC3C--GFRAL	chr1:241998514	chr6:55401790	50
cov50_pass10	MAP1LC3C--GJB1	chr1:241998776	chrX:71223692	50
cov50_pass10	MAP3K19--FAM219A	chr2:134991537	chr9:34401119	50
cov50_pass10	MAP3K7--MAP3K11	chr6:90552049	chr11:65608070	50
cov50_pass10	MAP7D1--CACYBP	chr1:36178823	chr1:175009923	50
cov50_pass10	MAP7D3--LBR	chrX:136244632	chr1:225424089	50
cov50_pass10	MAP7--SLC35D1	chr6:136383671	chr1:67049850	50
cov50_pass10	MARCH10--INO80C	chr17:62759835	chr18:35479411	50
cov50_pass10	MASTL--B3GALT1	chr10:27173259	chr2:167868811	50
cov50_pass10	MBL2--SPATA2L	chr10:52770670	chr16:89701233	50
cov50_pass10	MAK--IL36A	chr6:10803720	chr2:113007832	50
cov50_pass10	MAGI1--WFDC10B	chr3:65442792	chr20:45684960	50
cov50_pass10	MAGED4B--TNFAIP1	chrX:52066865	chr17:28344364	50
cov50_pass10	LYAR--CASK	chr4:4283621	chrX:41660561	50
cov50_pass10	LSM4--CLDN2	chr19:18312604	chrX:106928051	50
cov50_pass10	LSM6--MME	chr4:146189781	chr3:155116868	50
cov50_pass10	LSR--CC2D2B	chr19:35259064	chr10:96012185	50
cov50_pass10	LTBP2--GOT1	chr14:74555503	chr10:99403874	50
cov50_pass10	LUC7L2--ARHGAP20	chr7:139398697	chr11:110609050	50
cov50_pass10	LY6K--DNALI1	chr8:142700630	chr1:37557603	50
cov50_pass10	LYG1--GUCY1B3	chr2:99292536	chr4:155796377	50
cov50_pass10	MAGED4B--HIBADH	chrX:52065330	chr7:27632445	50
cov50_pass10	LYPD1--SPTBN5	chr2:132668400	chr15:41865903	50
cov50_pass10	LYPD2--USP44	chr8:142752394	chr12:95534326	50
cov50_pass10	LYPLA1--ZNF365	chr8:54055060	chr10:62623103	50
cov50_pass10	LYRM1--PRG4	chr16:20915714	chr1:186311034	50
cov50_pass10	LYRM5--OSM	chr12:25204007	chr22:30265144	50
cov50_pass10	LYRM9--TSPAN14	chr17:27880274	chr10:80514019	50
cov50_pass10	MRPS15--TMEM255B	chr1:36460692	chr13:113801653	50
cov50_pass10	MRPS15--TRAFD1	chr1:36457923	chr12:112140819	50
cov50_pass10	MRPS17--COL9A2	chr7:55953318	chr1:40303676	50
cov50_pass10	NPPA--AHI1	chr1:11847113	chr6:135394896	50
cov50_pass10	NPVF--FAM8A1	chr7:25228302	chr6:17604906	50
cov50_pass10	NR3C2--AKNA	chr4:148259966	chr9:114367697	50
