sample	FusionName	Hg38_LeftBreakpoint	Hg38_RightBreakpoint	num_reads
rep1_cov5_pass20_sample3	DCAKD--ZNF638	chr17:45034187	chr2:71348753	5
rep1_cov5_pass20_sample2	SGSH--ZNF208	chr17:80212071	chr19:21987311	5
rep1_cov5_pass20_sample5	HTR3E--BMP10	chr3:184106343	chr2:68866571	5
rep1_cov5_pass20_sample1	ZC3H7A--ZNF585A	chr16:11765489	chr19:37165696	5
rep1_cov5_pass20_sample3	IGF2R--PER2	chr6:160089253	chr2:238262344	5
rep1_cov5_pass20_sample2	LECT2--ZNF814	chr5:135952871	chr19:57877042	5
rep1_cov5_pass20_sample4	EQTN--CLLU1OS	chr9:27292401	chr12:92421173	5
rep1_cov5_pass20_sample2	CD1A--TSPAN18	chr1:158255350	chr11:44906407	5
rep1_cov5_pass20_sample1	LOH12CR2--YPEL3	chr12:12356928	chr16:30094897	5
rep1_cov5_pass20_sample3	FLI1--COA3	chr11:128782023	chr17:42796764	5
rep1_cov5_pass20_sample3	TRDV2--CST2	chr14:22422591	chr20:23825323	5
rep1_cov5_pass20_sample4	KCND1--CAMK4	chrX:48966761	chr5:111344024	5
rep1_cov5_pass20_sample4	HTR2B--AC079354.1	chr2:231113729	chr2:202109613	5
rep1_cov5_pass20_sample2	IGF1--VSX2	chr12:102475643	chr14:74245165	5
rep1_cov5_pass20_sample3	GFM1--COL6A6	chr3:158645781	chr3:130675202	5
rep1_cov5_pass20_sample5	LRIT3--LILRB4	chr4:109851976	chr19:54663532	5
rep1_cov5_pass20_sample5	ZNF8--PLA2G3	chr19:58279147	chr22:31138410	5
rep1_cov5_pass20_sample4	CDK13--MTFR1L	chr7:40002031	chr1:25829687	5
rep1_cov5_pass20_sample4	DEFB112--IGSF23	chr6:50048537	chr19:44635401	4
rep1_cov5_pass20_sample3	TULP4--NLRP10	chr6:158314268	chr11:7961322	5
rep1_cov5_pass20_sample1	GOLGA8A--CYP2A13	chr15:34385427	chr19:41094959	5
rep1_cov5_pass20_sample4	ZNF615--TFPI	chr19:52001813	chr2:187484216	5
rep1_cov5_pass20_sample5	IDI2--LATS1	chr10:1024582	chr6:149702266	5
rep1_cov5_pass20_sample1	RFX4--CYTH1	chr12:106720054	chr17:78700443	5
rep1_cov5_pass20_sample5	ECHS1--PYURF	chr10:133365976	chr4:88522029	5
rep1_cov5_pass20_sample5	APOOL--IGSF3	chrX:85003927	chr1:116606551	5
rep1_cov5_pass20_sample4	PTPRN2--LRP10	chr7:157576613	chr14:22876940	5
rep1_cov5_pass20_sample4	PCDHA2--SFTPC	chr5:140797352	chr8:22163436	5
rep1_cov5_pass20_sample1	SEC23B--ZNF165	chr20:18546033	chr6:28085481	5
rep1_cov5_pass20_sample2	ARHGEF28--B3GNT4	chr5:73886104	chr12:122206318	5
rep1_cov5_pass20_sample5	PLIN1--RRP9	chr15:89673210	chr3:51934551	5
rep1_cov5_pass20_sample4	TRIM9--MRPL14	chr14:51000683	chr6:44116629	5
rep1_cov5_pass20_sample1	SEC13--FGL2	chr3:10318050	chr7:77196985	5
rep1_cov5_pass20_sample5	EFCAB3--CHTF18	chr17:62393644	chr16:788931	5
rep1_cov5_pass20_sample4	SEC16B--BCAR3	chr1:177965047	chr1:93642343	5
rep1_cov5_pass20_sample4	SLC5A10--ATP5E	chr17:19013517	chr20:59030429	5
rep1_cov5_pass20_sample2	SYNPO2--DNAAF1	chr4:119027438	chr16:84177514	5
rep1_cov5_pass20_sample2	RNF103--NEDD1	chr2:86620330	chr12:96912723	5
rep1_cov5_pass20_sample1	HOXA1--IP6K1	chr7:27095261	chr3:49732972	5
rep1_cov5_pass20_sample2	RRH--UBE2F	chr4:109835465	chr2:237994744	5
rep1_cov5_pass20_sample2	DCAF6--APOC1	chr1:167966721	chr19:44916190	5
rep1_cov5_pass20_sample5	C1QA--C11orf1	chr1:22637779	chr11:111883771	5
rep1_cov5_pass20_sample2	SKIL--SYCP1	chr3:170391260	chr1:114878094	5
rep1_cov5_pass20_sample3	ANO10--C1ORF220	chr3:43605714	chr1:178545213	5
rep1_cov5_pass20_sample3	CPNE2--RNF165	chr16:57125993	chr18:46450704	5
rep1_cov5_pass20_sample3	PCDHA10--EPB41L1	chr5:140857647	chr20:36173764	5
rep1_cov5_pass20_sample4	CDPF1--NCK2	chr22:46248172	chr2:105892982	5
rep1_cov5_pass20_sample3	RBMY1E--ARTN	chrY:21905813	chr1:43936093	5
rep1_cov5_pass20_sample4	ASIP--BAMBI	chr20:34260534	chr10:28681983	5
rep1_cov5_pass20_sample2	FOXO6--UBE2S	chr1:41362344	chr19:55404478	5
rep1_cov5_pass20_sample3	AP4B1--PFKFB3	chr1:113904605	chr10:6220658	5
rep1_cov5_pass20_sample4	C7orf63--POU1F1	chr7:90309367	chr3:87260104	5
rep1_cov5_pass20_sample1	CT47A1--POMK	chrX:120984788	chr8:43122107	5
rep1_cov5_pass20_sample4	GAS2L2--C8orf34	chr17:35747849	chr8:68532983	5
rep1_cov5_pass20_sample1	C14orf39--TRMT2A	chr14:60433311	chr22:20113808	5
rep1_cov5_pass20_sample2	C8orf37--DEFB131	chr8:95252188	chr4:9450360	5
rep1_cov5_pass20_sample5	ATP8A1--ERI1	chr4:42444578	chr8:9016322	5
rep1_cov5_pass20_sample5	IQCF2--FCGR2A	chr3:51861950	chr1:161509820	5
rep1_cov5_pass20_sample2	HS2ST1--KIAA2013	chr1:87073172	chr1:11920332	5
rep1_cov5_pass20_sample4	CYB5R4--IMPA1	chr6:83955462	chr8:81680783	5
rep1_cov5_pass20_sample4	ASB10--CALHM3	chr7:151180939	chr10:103473704	5
rep1_cov5_pass20_sample1	TIMELESS--C5orf51	chr12:56420963	chr5:41911048	5
rep1_cov5_pass20_sample5	WDSUB1--CSE1L	chr2:159259810	chr20:49096349	5
rep1_cov5_pass20_sample4	C1QTNF9--TCEAL5	chr13:24316169	chrX:103274590	5
rep1_cov5_pass20_sample4	RGL1--TXNL4B	chr1:183880800	chr16:72090786	5
rep1_cov5_pass20_sample2	DEFB128--SLC16A1	chr20:189575	chr1:112929352	5
rep1_cov5_pass20_sample3	CCDC144NL--ZNF433	chr17:20893392	chr19:12016666	5
rep1_cov5_pass20_sample3	VPREB1--PROCA1	chr22:22244859	chr17:28704212	5
rep1_cov5_pass20_sample3	FAM160A2--GGT7	chr11:6214411	chr20:34850060	5
rep1_cov5_pass20_sample3	KLRC3--ASB4	chr12:10419866	chr7:95495758	5
rep1_cov5_pass20_sample1	DDX19B--SLC13A5	chr16:70330068	chr17:6706778	5
rep1_cov5_pass20_sample1	ERCC1--MOSPD2	chr19:45419098	chrX:14918680	5
rep1_cov5_pass20_sample3	PEX5L--FAM115C	chr3:179887673	chr7:143719683	5
rep1_cov5_pass20_sample5	BMI1--FAM166A	chr10:22329128	chr9:137245853	5
rep1_cov5_pass20_sample2	RP2--C12orf66	chrX:46860102	chr12:64215963	5
rep1_cov5_pass20_sample4	NSF--BAAT	chr17:46726615	chr9:101363015	5
rep1_cov5_pass20_sample2	KCNQ5--BAZ1B	chr6:73003998	chr7:73469650	5
rep1_cov5_pass20_sample1	CA2--SUN5	chr8:85474416	chr20:33001278	5
rep1_cov5_pass20_sample3	NCDN--ATP12A	chr1:35563426	chr13:24690604	5
rep1_cov5_pass20_sample2	LY6H--DEPDC4	chr8:143160198	chr12:100256226	4
rep1_cov5_pass20_sample5	SCARA3--CCDC85A	chr8:27656880	chr2:56372344	5
rep1_cov5_pass20_sample1	SLC25A30--CELF6	chr13:45405883	chr15:72289507	5
rep1_cov5_pass20_sample4	NELFA--RGL4	chr4:1983596	chr22:23697171	5
rep1_cov5_pass20_sample5	MRPL54--CCDC144NL	chr19:3762818	chr17:20865509	5
rep1_cov5_pass20_sample1	SOX18--VAPA	chr20:64049159	chr18:9954053	5
rep1_cov5_pass20_sample5	ATP13A5--C12orf39	chr3:193322491	chr12:21529005	5
rep1_cov5_pass20_sample2	RGS16--L3MBTL2	chr1:182602420	chr22:41216139	5
rep1_cov5_pass20_sample4	RIPPLY2--SERF2	chr6:83853511	chr15:43793576	5
rep1_cov5_pass20_sample3	MSRA--LST3	chr8:10301638	chr12:21076452	5
rep1_cov5_pass20_sample3	XAGE2B--SP4	chrX:52370095	chr7:21477079	5
rep1_cov5_pass20_sample2	MRPS23--CALCB	chr17:57840926	chr11:15077286	5
rep1_cov5_pass20_sample5	NFE2--MRPS18A	chr12:54295135	chr6:43678625	5
rep1_cov5_pass20_sample4	OASL--ACOT8	chr12:121038774	chr20:45843721	5
rep1_cov5_pass20_sample2	TSTA3--ATP6V1B2	chr8:143614320	chr8:20209441	5
rep1_cov5_pass20_sample1	PRDM15--HELZ	chr21:41859592	chr17:67160362	5
rep1_cov5_pass20_sample1	RUNX2--SEPT12	chr6:45422957	chr16:4787667	5
rep1_cov5_pass20_sample1	KCNG4--NLRP7	chr16:84236730	chr19:54923872	5
rep1_cov5_pass20_sample3	AZGP1--ERP44	chr7:99968155	chr9:99982713	5
rep1_cov5_pass20_sample2	CALU--TMEM194A	chr7:128754455	chr12:57072912	5
rep1_cov5_pass20_sample2	ARV1--EGR4	chr1:230995984	chr2:73292781	5
rep1_cov5_pass20_sample2	IL18BP--AOC2	chr11:72000557	chr17:42849086	5
rep1_cov5_pass20_sample4	SEC24C--HSDL2	chr10:73759794	chr9:112470432	5
rep1_cov5_pass20_sample3	B4GALT1--TRIM22	chr9:33113774	chr11:5734179	5
rep1_cov5_pass20_sample2	KHSRP--LDLR	chr19:6415380	chr19:11116094	5
rep1_cov5_pass20_sample5	HBZ--CCNB1	chr16:153004	chr5:69177291	5
rep1_cov5_pass20_sample5	FABP7--ZNF33B	chr6:122780463	chr10:42632024	5
rep1_cov5_pass20_sample2	EMILIN1--NDC80	chr2:27084531	chr18:2577746	5
rep1_cov5_pass20_sample1	IGFBP6--ZNF302	chr12:53100857	chr19:34682777	5
rep1_cov5_pass20_sample5	ZNF346--MYO6	chr5:177062151	chr6:75914813	5
rep1_cov5_pass20_sample3	NLRP14--PIGF	chr11:7062503	chr2:46615185	5
rep1_cov5_pass20_sample3	KLF16--ATP9A	chr19:1863041	chr20:51608626	5
rep1_cov5_pass20_sample2	FHDC1--IK	chr4:152960650	chr5:140652977	5
rep1_cov5_pass20_sample3	HYI--DEPDC1B	chr1:43451798	chr5:60642859	5
rep1_cov5_pass20_sample3	SIRT5--ISY1	chr6:13585127	chr3:129156675	5
rep1_cov5_pass20_sample5	TP53TG3B--EXOSC3	chr16:33361270	chr9:37780880	5
rep1_cov5_pass20_sample2	MBLAC2--PARD3	chr5:90473839	chr10:34131583	5
rep1_cov5_pass20_sample5	UBXN2B--KCTD1	chr8:58433243	chr18:26501250	5
rep1_cov5_pass20_sample3	NAPG--RXFP1	chr18:10549096	chr4:158644909	5
rep1_cov5_pass20_sample1	MLYCD--NACC1	chr16:83912367	chr19:13138147	5
rep1_cov5_pass20_sample2	LYPD2--USP44	chr8:142752394	chr12:95534326	5
rep1_cov5_pass20_sample1	NEURL--C7orf26	chr10:103571113	chr7:6602664	5
rep1_cov5_pass20_sample4	RBMY1J--IQCH	chrY:22406128	chr15:67494258	5
rep1_cov5_pass20_sample4	PSMD3--FMO5	chr17:39988819	chr1:147190249	5
rep1_cov5_pass20_sample1	SUV39H1--FAM179A	chrX:48706627	chr2:29024139	5
rep1_cov5_pass20_sample1	ARID1A--MAGEA11	chr1:26697540	chrX:149715753	5
rep1_cov5_pass20_sample4	PPP6C--COPE	chr9:125153533	chr19:18911071	5
rep1_cov5_pass20_sample3	HNRNPA3--KIF13B	chr2:177217845	chr8:29148767	5
rep1_cov5_pass20_sample2	COL10A1--USP43	chr6:116125339	chr17:9727954	5
rep1_cov5_pass20_sample3	CLEC4E--BAG3	chr12:8537115	chr10:119672255	5
rep1_cov5_pass20_sample4	TCF20--GIPR	chr22:42179609	chr19:45677323	5
rep1_cov5_pass20_sample3	HIAT1--C19orf12	chr1:100068586	chr19:29702977	5
rep1_cov5_pass20_sample1	LIN7A--COX7A2L	chr12:80848099	chr2:42353343	5
rep1_cov5_pass20_sample2	BCL2--MS4A2	chr18:63318082	chr11:60093964	5
rep1_cov5_pass20_sample4	ZNF195--ACYP2	chr11:3373577	chr2:53973713	5
rep1_cov5_pass20_sample3	GPHA2--MZB1	chr11:64935358	chr5:139388601	5
rep1_cov5_pass20_sample4	B4GALT1--USF2	chr9:33135189	chr19:35269581	5
rep1_cov5_pass20_sample1	ERMN--MDS2	chr2:157325402	chr1:23639109	4
rep1_cov5_pass20_sample5	PPP1R3A--ASB15	chr7:113918215	chr7:123616221	5
rep1_cov5_pass20_sample1	CD244--GPR155	chr1:160841584	chr2:174440035	5
rep1_cov5_pass20_sample1	FAM126A--STYX	chr7:22991061	chr14:52744852	5
rep1_cov5_pass20_sample4	KDM4C--RC3H2	chr9:6893232	chr9:122849822	5
rep1_cov5_pass20_sample1	SNX31--BMP4	chr8:100649274	chr14:53952229	5
rep1_cov5_pass20_sample4	PRR20A--SLC35D1	chr13:57141356	chr1:67047367	5
rep1_cov5_pass20_sample5	AGAP2--RNF150	chr12:57737079	chr4:140949372	5
rep1_cov5_pass20_sample1	POLR2D--CD63	chr2:127850590	chr12:55726964	5
rep1_cov5_pass20_sample1	RBPMS2--DTNBP1	chr15:64749431	chr6:15615399	5
rep1_cov5_pass20_sample1	NDUFS3--RANBP2	chr11:47580622	chr2:108731322	5
rep1_cov5_pass20_sample1	KIAA0556--PTPRF	chr16:27721695	chr1:43590972	5
rep1_cov5_pass20_sample5	EXOSC2--MEI4	chr9:130695593	chr6:77828931	5
rep1_cov5_pass20_sample4	TTLL13--GML	chr15:90262669	chr8:142913963	5
rep1_cov5_pass20_sample5	RGL4--FAM228B	chr22:23697245	chr2:24169356	5
rep1_cov5_pass20_sample3	ZFP36L1--HECA	chr14:68790983	chr6:139166284	5
rep1_cov5_pass20_sample5	FBXL7--RNF180	chr5:15928501	chr5:64212065	5
rep1_cov5_pass20_sample5	CABLES1--ENO4	chr18:23214054	chr10:116860794	5
rep1_cov5_pass20_sample3	ITPKC--CLCNKB	chr19:40737087	chr1:16053639	5
rep1_cov5_pass20_sample4	GSE1--FAM196A	chr16:85648751	chr10:127176400	5
rep1_cov5_pass20_sample5	CYP2C19--CEACAM19	chr10:94850058	chr19:44671746	5
rep1_cov5_pass20_sample4	KIAA1257--SEMA3E	chr3:128976979	chr7:83385433	5
rep1_cov5_pass20_sample5	MC1R--MPP6	chr16:89920208	chr7:24624062	5
rep1_cov5_pass20_sample4	SH2B2--PRSS54	chr7:102320502	chr16:58280757	5
rep1_cov5_pass20_sample5	NFU1--ANAPC16	chr2:69406022	chr10:72233001	5
rep1_cov5_pass20_sample1	SH2D5--IRX5	chr1:20727523	chr16:54933077	5
rep1_cov5_pass20_sample3	ARNTL2--AC003002.4	chr12:27403541	chr19:57398430	5
rep1_cov5_pass20_sample1	KHDRBS1--TOR1AIP2	chr1:32038036	chr1:179847636	5
rep1_cov5_pass20_sample2	SH2D7--CCNY	chr15:78092760	chr10:35525964	5
rep1_cov5_pass20_sample3	CETP--BRD3	chr16:56981225	chr9:134052443	5
rep1_cov5_pass20_sample2	TTYH2--TNK1	chr17:74243469	chr17:7382836	5
rep1_cov5_pass20_sample3	NPFF--CLIC1	chr12:53507021	chr6:31734263	5
rep1_cov5_pass20_sample2	GNG13--DLEU2L	chr16:798980	chr1:63549228	5
rep1_cov5_pass20_sample2	KLC4--MMP21	chr6:43072255	chr10:125770591	5
rep1_cov5_pass20_sample5	IL7--BAAT	chr8:78740002	chr9:101363015	5
rep1_cov5_pass20_sample3	ADK--KIAA1161	chr10:74525426	chr9:34373006	5
rep1_cov5_pass20_sample4	VPS18--IGHA2	chr15:40896079	chr14:105587331	5
rep1_cov5_pass20_sample4	RCHY1--FSD2	chr4:75508820	chr15:82780267	5
rep1_cov5_pass20_sample5	CD22--SNAPC1	chr19:35344925	chr14:61767212	5
rep1_cov5_pass20_sample3	ZNF317--ATP11A	chr19:9158075	chr13:112858145	5
rep1_cov5_pass20_sample3	DOPEY1--CD86	chr6:83110314	chr3:122109265	5
rep1_cov5_pass20_sample5	ULBP1--PAM	chr6:149970147	chr5:103028887	5
rep1_cov5_pass20_sample5	ACER2--AKAP11	chr9:19423976	chr13:42313894	5
rep1_cov5_pass20_sample3	MOGAT1--PIH1D3	chr2:222689469	chrX:107238922	5
rep1_cov5_pass20_sample2	BUB3--PTOV1	chr10:123157880	chr19:49856975	5
rep1_cov5_pass20_sample2	CSAD--PTPN7	chr12:53161273	chr1:202150424	5
rep1_cov5_pass20_sample1	MICALL1--NFE2L3	chr22:37932888	chr7:26183701	5
rep1_cov5_pass20_sample5	TM7SF2--C11orf85	chr11:65115081	chr11:64949868	5
rep1_cov5_pass20_sample1	TXNRD3--ZDHHC22	chr3:126608499	chr14:77139752	5
rep1_cov5_pass20_sample5	HJURP--ROGDI	chr2:233840609	chr16:4801585	5
rep1_cov5_pass20_sample5	ZNF69--BLK	chr19:11903699	chr8:11546052	5
rep1_cov5_pass20_sample1	PPFIA3--FBXO30	chr19:49141513	chr6:145806421	5
rep1_cov5_pass20_sample5	NUTM2B--GRASP	chr10:79711366	chr12:52014135	5
rep1_cov5_pass20_sample2	QPCTL--SMUG1	chr19:45692910	chr12:54183959	5
rep1_cov5_pass20_sample5	AC007956.1--COL4A5	chr14:74712933	chrX:108687482	5
rep1_cov5_pass20_sample2	CUX1--CDS1	chr7:101916225	chr4:84631819	5
rep1_cov5_pass20_sample4	CMC4--DHTKD1	chrX:155063966	chr10:12112900	5
rep1_cov5_pass20_sample5	HUS1--POMGNT2	chr7:47978417	chr3:43081536	5
rep1_cov5_pass20_sample1	MS4A1--CACNG4	chr11:60463121	chr17:67018189	5
rep1_cov5_pass20_sample2	AMELY--HPSE	chrY:6872555	chr4:83308951	5
rep1_cov5_pass20_sample3	PXK--ACAA2	chr3:58410159	chr18:49794427	5
rep1_cov5_pass20_sample5	CAMK1G--XIRP1	chr1:209609929	chr3:39189525	5
rep1_cov5_pass20_sample3	MFN1--FGFBP3	chr3:179368103	chr10:91909047	5
rep1_cov5_pass20_sample3	RRP1B--TIGD4	chr21:43691502	chr4:152771542	5
rep1_cov5_pass20_sample2	APOL5--JAZF1	chr22:35728904	chr7:27832976	5
rep1_cov5_pass20_sample5	JMJD8--MAP3K8	chr16:684066	chr10:30447782	5
rep1_cov5_pass20_sample4	FAM25B--CHRAC1	chr10:46371201	chr8:140514369	5
rep1_cov5_pass20_sample5	TEX22--CPED1	chr14:105438739	chr7:121046887	5
rep1_cov5_pass20_sample2	CMIP--TYRP1	chr16:81607692	chr9:12704526	5
rep1_cov5_pass20_sample4	ZAR1--RPGRIP1	chr4:48491254	chr14:21330249	5
rep1_cov5_pass20_sample1	TRMT44--ZNF716	chr4:8465561	chr7:57468724	5
rep1_cov5_pass20_sample4	SFXN1--TMEM235	chr5:175509202	chr17:78234593	5
rep1_cov5_pass20_sample3	RSPO3--B3GALT1	chr6:127150572	chr2:167868811	5
rep1_cov5_pass20_sample2	PARD6G--MYO1G	chr18:80202710	chr7:44969483	5
rep1_cov5_pass20_sample4	DEK--GLTPD1	chr6:18257953	chr1:1327241	5
rep1_cov5_pass20_sample1	AC008060.7--LILRB2	chr7:155382315	chr19:54277939	5
rep1_cov5_pass20_sample5	COL5A1--DNAJC16	chr9:134738808	chr1:15563929	5
rep1_cov5_pass20_sample2	WDR88--NR1D2	chr19:33151310	chr3:23956037	5
rep1_cov5_pass20_sample2	MCM8--ZNF454	chr20:5954690	chr5:178942685	5
rep1_cov5_pass20_sample4	SON--ROS1	chr21:33567267	chr6:117393321	5
rep1_cov5_pass20_sample1	GPR64--FCRL3	chrX:18996051	chr1:157700585	5
rep1_cov5_pass20_sample3	HMCES--RPA2	chr3:129298535	chr1:27894106	5
rep1_cov5_pass20_sample5	SLC6A2--WNK1	chr16:55669696	chr12:889140	5
rep1_cov5_pass20_sample5	SWT1--DAPK2	chr1:185231708	chr15:63971561	5
rep1_cov5_pass20_sample3	ABCC2--ZNF787	chr10:99797331	chr19:56103227	5
rep1_cov5_pass20_sample4	HBS1L--NPIPB8	chr6:135050582	chr16:28656633	5
rep1_cov5_pass20_sample4	TMEM30C--AKR7A2	chr3:100185878	chr1:19304386	5
rep1_cov5_pass20_sample5	KY--ZNF211	chr3:134620749	chr19:57640704	5
rep1_cov5_pass20_sample4	PUS1--IZUMO3	chr12:131932312	chr9:24544281	5
rep1_cov5_pass20_sample4	AGPS--SUPT7L	chr2:177436884	chr2:27662281	5
rep1_cov5_pass20_sample3	MCUR1--API5	chr6:13800341	chr11:43329965	5
rep1_cov5_pass20_sample1	BST1--ZBTB46	chr4:15715799	chr20:63747301	5
rep1_cov5_pass20_sample4	QKI--PARK7	chr6:163535125	chr1:7962763	5
rep1_cov5_pass20_sample4	OTOS--WFIKKN2	chr2:240140269	chr17:50839499	5
rep1_cov5_pass20_sample1	CNNM2--PNLIP	chr10:103056964	chr10:116560416	5
rep1_cov5_pass20_sample5	DAGLA--HDAC11	chr11:61740592	chr3:13504094	5
rep1_cov5_pass20_sample4	C6orf136--TCF15	chr6:30652717	chr20:604665	5
rep1_cov5_pass20_sample2	GIT1--KAL1	chr17:29577645	chrX:8534460	5
rep1_cov5_pass20_sample4	FAM78B--RFC3	chr1:166069512	chr13:33831256	5
rep1_cov5_pass20_sample5	MTA3--TEX26	chr2:42609584	chr13:30956873	5
rep1_cov5_pass20_sample5	DCDC2--C6orf58	chr6:24353569	chr6:127578686	5
rep1_cov5_pass20_sample2	PVRL3--LPAR5	chr3:111072177	chr12:6621464	5
rep1_cov5_pass20_sample5	SLC5A10--TRMT10A	chr17:18976989	chr4:99556220	5
rep1_cov5_pass20_sample3	MLNR--CCDC122	chr13:49221389	chr13:43868803	5
rep1_cov5_pass20_sample2	TBC1D29--AGO1	chr17:30562917	chr1:35918322	5
rep1_cov5_pass20_sample5	CLINT1--SUV39H1	chr5:157791703	chrX:48700091	5
rep1_cov5_pass20_sample3	RFX5--GOLGA8I	chr1:151344417	chr15:22616038	5
rep1_cov5_pass20_sample2	PAOX--ZNF585A	chr10:133379497	chr19:37170054	5
rep1_cov5_pass20_sample3	LRRC17--GLRA2	chr7:102939585	chrX:14581183	5
rep1_cov5_pass20_sample4	SLC12A2--PRAMEF26	chr5:128084710	chr1:13149798	5
rep1_cov5_pass20_sample4	C12orf40--FAM110A	chr12:39716838	chr20:844708	5
rep1_cov5_pass20_sample2	EEA1--KRT24	chr12:92891629	chr17:40700383	5
rep1_cov5_pass20_sample2	MLYCD--SSX4	chr16:83912367	chrX:48384034	5
rep1_cov5_pass20_sample2	HSD17B14--PTK6	chr19:48831668	chr20:63535059	5
rep1_cov5_pass20_sample4	CSNK2B--MMP2	chr6:31668654	chr16:55498289	5
rep1_cov5_pass20_sample4	CLEC19A--AKR1A1	chr16:19285939	chr1:45566869	5
rep1_cov5_pass20_sample1	WIF1--MSANTD4	chr12:65120417	chr11:106011067	5
rep1_cov5_pass20_sample4	KYNU--NPIPB15	chr2:142986021	chr16:74385342	5
rep1_cov5_pass20_sample5	C12orf50--DDX4	chr12:87996569	chr5:55785729	5
rep1_cov5_pass20_sample5	RFX3--SUMO3	chr9:3346667	chr21:44809118	5
rep1_cov5_pass20_sample5	MAK--IL36A	chr6:10803720	chr2:113007832	5
rep1_cov5_pass20_sample4	WNT3--C10orf35	chr17:46818518	chr10:69631709	5
rep1_cov5_pass20_sample5	TSPY6P--PLSCR5	chrY:9487816	chr3:146591881	5
rep1_cov5_pass20_sample2	SNX12--ZFP64	chrX:71061843	chr20:52164757	5
rep1_cov5_pass20_sample5	FSD1L--THAP4	chr9:105484502	chr2:241603079	5
rep1_cov5_pass20_sample1	KLRF1--TTYH1	chr12:9827629	chr19:54422190	5
rep1_cov5_pass20_sample4	ISOC1--CYHR1	chr5:129105388	chr8:144464612	5
rep1_cov5_pass20_sample5	NDUFAB1--TLK1	chr16:23585336	chr2:171046362	5
rep1_cov5_pass20_sample2	AC008394.1--MR1	chr5:87238815	chr1:181053573	5
rep1_cov5_pass20_sample2	SLC34A3--PCDHA12	chr9:137232161	chr5:141009627	5
rep1_cov5_pass20_sample5	PKN1--CHI3L1	chr19:14467641	chr1:203179585	5
rep1_cov5_pass20_sample2	TPM2--RAPH1	chr9:35685269	chr2:203448079	5
rep1_cov5_pass20_sample5	SLC27A5--PGRMC2	chr19:58498785	chr4:128272517	5
rep1_cov5_pass20_sample4	FRZB--RNF182	chr2:182858786	chr6:13976909	5
rep1_cov5_pass20_sample5	PRRG2--EDNRB	chr19:49583717	chr13:77898334	5
rep1_cov5_pass20_sample5	DEDD2--TMEM235	chr19:42215133	chr17:78239024	5
rep1_cov5_pass20_sample4	CACNG8--PSENEN	chr19:53978229	chr19:35745835	5
rep1_cov5_pass20_sample5	SULF2--AC018755.1	chr20:47659399	chr19:51593051	5
rep1_cov5_pass20_sample4	ST6GALNAC1--WDR96	chr17:76626289	chr10:104131484	5
rep1_cov5_pass20_sample1	CALR--TWF2	chr19:12940654	chr3:52230995	5
rep1_cov5_pass20_sample2	TSPAN19--C2orf50	chr12:85023326	chr2:11143920	5
rep1_cov5_pass20_sample5	AATF--FPR1	chr17:36953907	chr19:51747005	5
rep1_cov5_pass20_sample1	PRRG3--ST3GAL2	chrX:151698821	chr16:70382924	5
rep1_cov5_pass20_sample2	PLLP--GAGE2A	chr16:57258462	chrX:49594118	5
rep1_cov5_pass20_sample2	UTF1--SLC35F1	chr10:133230838	chr6:118285184	5
rep1_cov5_pass20_sample1	PHF21A--KCNV2	chr11:46084166	chr9:2729446	5
rep1_cov5_pass20_sample3	NDUFS4--IDH2	chr5:53646405	chr15:90084353	5
rep1_cov5_pass20_sample4	MED26--RPL7A	chr19:16628522	chr9:133350240	5
rep1_cov5_pass20_sample3	AREG--STAC2	chr4:74449248	chr17:39218173	5
rep1_cov5_pass20_sample1	TUBB--P2RY13	chr6:30723028	chr3:151329007	5
rep1_cov5_pass20_sample3	BCL7B--GM2A	chr7:73539882	chr5:151212759	5
rep1_cov5_pass20_sample3	WASF3--PSENEN	chr13:26680201	chr19:35746419	5
rep1_cov5_pass20_sample2	CXorf66--ZNF683	chrX:139958064	chr1:26362022	4
rep1_cov5_pass20_sample2	ZNF624--COLCA2	chr17:16649658	chr11:111308069	5
rep1_cov5_pass20_sample3	ALPL--GALM	chr1:21560745	chr2:38729556	5
rep1_cov5_pass20_sample1	RASAL1--URAD	chr12:113117073	chr13:27978452	5
rep1_cov5_pass20_sample5	KIAA0391--OIT3	chr14:35180777	chr10:72906596	5
rep1_cov5_pass20_sample2	PLA2G2A--DOCK1	chr1:19978380	chr10:127447394	5
rep1_cov5_pass20_sample1	TBL1Y--CDC37	chrY:7071623	chr19:10400693	5
rep1_cov5_pass20_sample5	SLC16A13--HSPB8	chr17:7038889	chr12:119187025	5
rep1_cov5_pass20_sample5	DEFB127--KLHL30	chr20:157593	chr2:238144902	5
rep1_cov5_pass20_sample5	LYRM5--OSM	chr12:25204007	chr22:30265144	5
rep1_cov5_pass20_sample5	SDC1--TNFRSF4	chr2:20203087	chr1:1213093	5
rep1_cov5_pass20_sample2	PTGDR--GPRC5B	chr14:52268660	chr16:19872846	5
rep1_cov5_pass20_sample1	DEFB128--BARX1	chr20:189575	chr9:93952328	5
rep1_cov5_pass20_sample3	FAM71F1--ITGB1BP2	chr7:128723318	chrX:71303627	5
rep1_cov5_pass20_sample1	LEPR--EIF3F	chr1:65621458	chr11:7994982	5
rep1_cov5_pass20_sample5	AKAP7--C8orf33	chr6:131250616	chr8:145053062	5
rep1_cov5_pass20_sample1	SS18L1--SYCP1	chr20:62162931	chr1:114878094	5
