sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_K562.refine.bam.fastq,STAU1:YPEL5,chr20,49188116,-,chr2,30156628,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/146675626/ccs/6621_7931,231,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZFAS1:MKI67,chr20,49280964,+,chr10,128119319,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/93717456/ccs/12048_14889,329,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GPCPD1:U2AF1,chr20,5604364,-,chr21,6487412,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/237243051/ccs/2783_3562,175,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTSZ:THUMPD3-AS1,chr20,58997603,-,chr3,9390497,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/243466337/ccs/2910_5055,804,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ATP5E:SRSF1,chr20,59030303,-,chr17,58005041,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/210637187/ccs/3437_4276,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLMO2:FXN,chr20,59042699,-,chr9,69046385,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/56627945/ccs/6067_6844,90,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GMEB2:GET4,chr20,63626956,-,chr7,886056,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/235080381/ccs/6967_8938,130,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL31:C1orf122,chr2,101006071,+,chr1,37808531,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/59642817/ccs/74_1124,371,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MIR4435-1HG:VIM,chr2,111494885,-,chr10,17235169,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/194839660/ccs/6016_6899,166,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZC3H8:PTGES3L-AARSD1,chr2,112250191,-,chr17,42951894,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/183175454/ccs/5744_6247,209,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PAX8-AS1:RPS4X,chr2,113238212,+,chrX,72273972,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/121504533/ccs/44_685,143,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SAMSN1:RPL30,chr21,14498442,-,chr8,98045399,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/201461782/ccs/4616_6034,963,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SAMSN1:SET,chr21,14546205,-,chr9,128691170,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/171311898/ccs/4301_5650,113,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NIFK-AS1:RBM39,chr2,121649911,+,chr20,35713096,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/117574480/ccs/4345_5160,165,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NIFK-AS1:EIF3E,chr2,121650682,+,chr8,108229195,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/98636458/ccs/7518_9009,473,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AP000705.7:GARS,chr21,22212813,+,chr7,30626234,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/136189721/ccs/6401_7548,374,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,WDR33:CCNB1IP1,chr2,127811012,-,chr14,20313801,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/102305530/ccs/1069_1963,177,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IFNGR2:ASH2L,chr21,33415020,+,chr8,38110379,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/247010692/ccs/7113_9551,322,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MRPS6:RNF213,chr21,34073745,+,chr17,80263574,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/257691517/ccs/6667_7369,183,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZRANB3:IMMP2L,chr2,135504329,-,chr7,110963565,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/141824470/ccs/44_934,218,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZRANB3:UBR5,chr2,135504329,-,chr8,102347092,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/44242251/ccs/6993_8369,230,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TTC3:RPL22,chr21,37073364,+,chr1,6197756,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/80351447/ccs/3831_4343,84,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DSCR8:LARS,chr21,38121601,+,chr5,146143084,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/59905979/ccs/3917_6759,95,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PSMG1:TOP3B,chr21,39183252,-,chr22,21959232,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/245237122/ccs/701_1766,202,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NDUFV3:ACOX1,chr21,42897047,+,chr17,75955947,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/35327323/ccs/5533_7301,194,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PRMT2:YTHDF2,chr21,46660962,+,chr1,28768929,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/127469453/ccs/4561_5855,1123,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PRPF40A:RHAG,chr2,152694542,-,chr6,49611145,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/219354930/ccs/74_1296,306,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-717F1.2:LEF1-AS1,chr21,5585987,+,chr4,108173419,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/250417316/ccs/1184_1945,341,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CH507-145C22.1:RP11-544I20.2,chr21,6318604,+,chr14,64332315,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/206178610/ccs/7304_8163,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CH507-145C22.1:LIME1,chr21,6318604,+,chr20,63737533,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/174658404/ccs/960_2177,148,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,U2AF1:CRBN,chr21,6495993,-,chr3,3167793,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/38343308/ccs/5413_5851,197,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CYBRD1:MCCC1,chr2,171522738,+,chr3,183025804,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/103419778/ccs/696_1668,264,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TFPI:SOCS2,chr2,187554200,-,chr12,93572685,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/220596328/ccs/1170_2905,238,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TFPI:XKR3,chr2,187554200,-,chr22,16800024,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/32249219/ccs/9044_10464,238,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:UBE4B,chr21,9327298,+,chr1,10149184,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/247336019/ccs/4167_6985,223,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:CEP57,chr21,9327298,+,chr11,95799232,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/62719621/ccs/8449_9994,828,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:PPP2R5C,chr21,9327298,+,chr14,101894507,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/137953906/ccs/6307_9652,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:ITGB3BP,chr21,9327298,+,chr1,63454968,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/261493549/ccs/2038_2451,236,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:XKR3,chr21,9327298,+,chr22,16800024,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/122883025/ccs/3837_5394,269,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:PJA2,chr21,9327298,+,chr5,109337356,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/44700445/ccs/6736_7387,228,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:CAPZA2,chr21,9327298,+,chr7,116916060,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/26416383/ccs/6813_8534,234,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,bP-21264C1.2:SET,chr21,9327298,+,chr9,128691170,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/184488711/ccs/5552_6396,228,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NOP58:L3MBTL3,chr2,202297906,+,chr6,130086140,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/131269233/ccs/2127_6148,1402,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TPTEP1:DDX10,chr22,16614178,+,chr11,108917873,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/33950975/ccs/2637_3965,508,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CECR7:PCBP2,chr22,17037344,+,chr12,53467805,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/103680070/ccs/4149_4957,131,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IL17RA:PDCD6,chr22,17085229,+,chr5,311293,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/174787746/ccs/2952_3884,263,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,C22orf39:TBCE,chr22,19447378,-,chr1,235442852,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/33687911/ccs/2750_3430,232,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDC45:EIF3E,chr22,19484005,+,chr8,108229195,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/180555319/ccs/6019_7440,415,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TXNRD2:WDR11,chr22,19941701,-,chr10,120865047,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/88410686/ccs/3528_4526,93,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FARSB:HMMR,chr2,222648740,-,chr5,163482642,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/117507213/ccs/5179_6232,128,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ACSL3:CMC1,chr2,222861258,+,chr3,28263291,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/217318315/ccs/6538_7209,228,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPECC1L:ETHE1,chr22,24270983,+,chr19,43511566,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/117309980/ccs/7317_7983,147,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PRR14L:GNAS,chr22,31749993,-,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/79104879/ccs/6479_7952,102,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SH3BP1:FAM114A2,chr22,37639846,+,chr5,154027334,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/21955254/ccs/5972_8245,180,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ILKAP:ZP3,chr2,238203499,-,chr7,76425052,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/72746275/ccs/4319_5702,200,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CSNK1E:ATP5C1,chr22,38361399,-,chr10,7797047,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/38798068/ccs/688_2082,423,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CSNK1E:EYA3,chr22,38380370,-,chr1,27978474,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/229576750/ccs/5112_5942,253,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,C22orf34:SAP25,chr22,49657405,-,chr7,100573400,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/76480733/ccs/4945_5837,89,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NRBP1:DDB2,chr2,27437360,+,chr11,47237837,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/106301643/ccs/657_2339,1056,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF512:ZC3H3,chr2,27583142,+,chr8,143441120,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/25037709/ccs/44_575,98,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LCLAT1:SEC61B,chr2,30459722,+,chr9,99222546,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/8455682/ccs/6162_6924,284,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPS7:RPS18,chr2,3576630,+,chr6,33275797,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/170790993/ccs/4179_4974,399,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GEMIN6:ERI3,chr2,38779118,+,chr1,44339322,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/124064345/ccs/10265_11734,204,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MAP4K3:RP11-514O12.4,chr2,39356249,-,chr6,166952548,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/237310060/ccs/74_1093,271,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC007246.3:ZMYM4,chr2,39518710,+,chr1,35405023,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/216141635/ccs/9459_11618,538,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CAMKMT:WDR27,chr2,44362145,+,chr6,169559927,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/141039396/ccs/7107_8902,187,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SMEK2:RNF14,chr2,55615451,-,chr5,141980123,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/224858788/ccs/3573_5052,640,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EHBP1:DDX5,chr2,62771392,+,chr17,64504842,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/72876348/ccs/5595_7811,1008,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GFPT1:TAF12,chr2,69387065,-,chr1,28622165,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/43061761/ccs/3388_4554,158,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DUSP11:GLMN,chr2,73779874,-,chr1,92247989,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185011272/ccs/2872_3438,240,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,POLE4:SLC3A2,chr2,74960146,+,chr11,62881893,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/165675447/ccs/6249_7957,378,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MRPS5:DAD1,chr2,95121734,-,chr14,22575233,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/95882770/ccs/7854_8508,247,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CIAO1:PSMC4,chr2,96266489,+,chr19,39981192,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/217123921/ccs/1887_2374,244,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SENP7:GSE1,chr3,101398861,-,chr16,85661146,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/157683937/ccs/44_3730,731,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL32:RP11-196G11.1,chr3,12839349,-,chr16,31093421,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/188486174/ccs/2710_3641,333,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TOPBP1:PAPOLA,chr3,133649383,-,chr14,96547797,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/192349034/ccs/2111_6621,1638,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF2A:VIMP,chr3,150558462,+,chr15,101274681,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/38603015/ccs/7285_8309,191,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSRC1:GET4,chr3,158110223,+,chr7,886056,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/164237670/ccs/9516_10730,117,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IFT80:BUB1,chr3,160399146,-,chr2,110642234,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/164038185/ccs/6673_7835,122,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TBC1D5:SUB1,chr3,17742481,-,chr5,32588512,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/207490642/ccs/2732_3298,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AP2M1:GPR108,chr3,184180881,+,chr19,6736711,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/233508572/ccs/10610_12946,569,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ABCF3:TOP3B,chr3,184186875,+,chr22,21957595,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/217779276/ccs/6964_7955,430,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TM4SF19-TCTEX1D2:ITGB3BP,chr3,196338264,-,chr1,63454968,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/242747942/ccs/44_469,248,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PIGZ:RP11-499P20.2,chr3,196951821,-,chr10,18513660,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/186319563/ccs/4876_5644,229,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL15:TMEM14C,chr3,23917239,+,chr6,10724570,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/188092123/ccs/1127_2054,89,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,THRB:KHDRBS1,chr3,24337300,-,chr1,32042527,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/20186784/ccs/5800_6426,238,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GOLGA4:DEAF1,chr3,37243622,+,chr11,654051,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/81199867/ccs/7224_8098,364,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GOLGA4:SAE1,chr3,37273601,+,chr19,47209159,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/77529848/ccs/4338_5887,517,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SEC22C:GAPVD1,chr3,42568865,-,chr9,125312452,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/151651880/ccs/74_1863,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF197-AS1:ADAM18,chr3,44624722,-,chr8,39606307,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/134480647/ccs/3842_5273,171,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SACM1L:RPS27A,chr3,45705209,+,chr2,55232808,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/222039641/ccs/8080_8873,277,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-24F11.2:MRPL4,chr3,46406897,-,chr19,10258222,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/230493490/ccs/5863_6758,165,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SCAP:BTF3,chr3,47435008,-,chr5,73502488,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/224925139/ccs/5891_6955,388,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DHX30:NUP214,chr3,47841737,+,chr9,131215212,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/152636183/ccs/2415_5150,883,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HEMK1:SNHG5,chr3,50579939,+,chr6,85677492,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/56431055/ccs/5270_6575,1124,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GNL3:LBR,chr3,52690704,+,chr1,225419798,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/90441899/ccs/12726_15614,712,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC069277.2:FBXO38,chr3,6490946,+,chr5,148414136,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/230097032/ccs/5456_8749,130,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC01212:ZCCHC7,chr3,70013672,+,chr9,37354710,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/26150723/ccs/5056_5674,532,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SETD5:HMGN1,chr3,9397977,+,chr21,39345958,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/52692290/ccs/5571_6782,113,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00879:GNAS,chr3,95088294,+,chr20,58895612,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/217125126/ccs/5385_6953,197,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CRELD1:PEX16,chr3,9934917,+,chr11,45913938,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/207489141/ccs/7996_8683,365,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UBE2D3:NAPA,chr4,102868715,-,chr19,47490856,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/214242520/ccs/4570_5277,183,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CENPE:RPL17,chr4,103132693,-,chr18,49491584,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/151786628/ccs/6293_7620,734,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SEC24B-AS1:BCAP29,chr4,109431692,-,chr7,107613332,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/235014175/ccs/2975_4286,111,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ELOVL6:RPL4,chr4,110059603,-,chr15,66503529,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/162596955/ccs/4157_6002,473,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EXOSC9:GLS,chr4,121803017,+,chr2,190927306,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/101714657/ccs/72_3553,454,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MFSD8:SET,chr4,127965072,-,chr9,128691170,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/104533395/ccs/6822_7522,91,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SCLT1:XRCC4,chr4,129082306,-,chr5,83203552,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/34081961/ccs/7597_9081,439,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAB28:OSBPL8,chr4,13376545,-,chr12,76394729,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/172758792/ccs/707_3322,763,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-400D2.2:SNHG12,chr4,134307541,-,chr1,28580646,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/199429447/ccs/44_710,375,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAB28:PPM1A,chr4,13474318,-,chr14,60285624,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/16256686/ccs/724_2343,444,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GYPB:RTCA,chr4,144019251,-,chr1,100277258,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/2428446/ccs/9056_9777,94,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ARFIP1:CCDC14,chr4,152829726,+,chr3,123915718,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/99813440/ccs/4044_5590,349,PotentialTransSplicing,-
